Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,IsHoliday,IsWeekend
2022-08-27,1,134.83,64,2,0,1,100,117.33,0,1
2022-08-27,1,139.0,0,3,0,1,100,117.33,0,1
2022-08-27,12,65.0,5,3,0,0,100,117.33,0,1
2022-08-27,6,65.0,5,3,0,0,100,117.33,0,1
2022-08-27,6,65.0,5,6,0,0,100,117.33,0,1
2022-08-27,9,65.0,5,6,0,0,100,117.33,0,1
2022-08-27,9,65.0,5,6,0,0,100,117.33,0,1
2022-08-27,2,135.95,55,2,0,1,100,117.33,0,1
2022-08-27,1,144.0,0,3,0,1,100,117.33,0,1
2022-08-27,2,143.5,48,5,0,1,100,117.33,0,1
2022-08-27,1,144.32,72,7,0,0,100,117.33,0,1
2022-08-27,1,125.0,0,3,1,0,100,117.33,0,1
2022-08-27,1,159.0,0,5,0,0,100,117.33,0,1
2022-08-27,1,139.0,0,2,0,0,100,117.33,0,1
2022-08-27,1,125.0,1,2,1,1,100,117.33,0,1
2022-08-27,1,169.0,58,3,0,1,100,117.33,0,1
2022-08-27,1,129.0,0,3,2,1,100,117.33,0,1
2022-08-27,1,93.6,21,3,0,0,100,117.33,0,1
2022-08-27,1,125.0,1,3,1,1,100,117.33,0,1
2022-08-27,1,139.0,58,2,0,1,100,117.33,0,1
2022-08-27,1,125.0,0,3,1,1,100,117.33,0,1
2022-08-27,1,125.0,1,3,1,1,100,117.33,0,1
2022-08-27,1,179.0,0,5,0,1,100,117.33,0,1
2022-08-27,1,114.22,49,2,0,1,100,117.33,0,1
2022-08-27,1,164.0,58,7,0,1,100,117.33,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,1,68.25,21,7,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,6,70.0,3,2,2,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,95.0,0,3,2,3,88,79.88,0,1
2022-08-28,1,74.84,42,2,0,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,1,90.0,0,2,2,3,88,79.88,0,1
2022-08-28,2,108.3,64,0,0,1,88,79.88,0,1
2022-08-28,1,80.75,64,1,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,5,1,0,88,79.88,0,1
2022-08-28,1,90.25,64,3,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,99.0,0,3,1,0,88,79.88,0,1
2022-08-28,1,64.35,21,3,0,0,88,79.88,0,1
2022-08-28,5,70.0,3,3,2,0,88,79.88,0,1
2022-08-28,8,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,74.75,21,5,0,1,88,79.88,0,1
2022-08-28,1,103.72,103,5,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,0,1,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,4,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,14,3,1,0,88,79.88,0,1
2022-08-28,1,80.36,78,7,0,0,88,79.88,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,74.1,21,3,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,1,75.6,9,0,0,1,88,79.88,0,1
2022-08-28,1,109.0,0,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,5,70.0,14,3,1,0,88,79.88,0,1
2022-08-28,1,99.0,0,3,1,1,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,108.7,0,3,1,1,88,79.88,0,1
2022-08-28,2,90.0,0,2,1,1,88,79.88,0,1
2022-08-28,1,99.0,0,2,2,3,88,79.88,0,1
2022-08-28,1,102.61,9,5,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,1,74.1,21,3,0,0,88,79.88,0,1
2022-08-28,1,55.25,21,3,0,1,88,79.88,0,1
2022-08-28,6,85.5,78,0,0,1,88,79.88,0,1
2022-08-28,1,65.0,0,7,1,1,88,79.88,0,1
2022-08-28,1,74.1,21,2,0,0,88,79.88,0,1
2022-08-28,1,74.84,42,2,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,1,99.0,0,2,2,3,88,79.88,0,1
2022-08-28,1,87.39,56,6,0,1,88,79.88,0,1
2022-08-28,9,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,1,85.0,58,3,0,1,88,79.88,0,1
2022-08-28,4,109.05,104,7,0,0,88,79.88,0,1
2022-08-28,1,85.0,58,3,0,1,88,79.88,0,1
2022-08-28,5,70.0,25,7,2,0,88,79.88,0,1
2022-08-28,1,79.2,107,3,0,0,88,79.88,0,1
2022-08-28,5,70.0,3,3,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,12,70.0,25,3,2,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,2,0,88,79.88,0,1
2022-08-28,1,78.25,21,7,0,1,88,79.88,0,1
2022-08-28,2,69.23,21,2,0,1,88,79.88,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,3,1,0,88,79.88,0,1
2022-08-28,5,70.0,3,2,1,0,88,79.88,0,1
2022-08-28,5,70.0,25,2,1,0,88,79.88,0,1
2022-08-28,2,70.0,4,6,2,0,88,79.88,0,1
2022-08-28,1,95.0,58,3,0,1,88,79.88,0,1
2022-08-28,1,64.35,21,2,0,0,88,79.88,0,1
2022-08-28,1,103.72,103,5,0,1,88,79.88,0,1
2022-08-28,5,70.0,26,6,1,0,88,79.88,0,1
2022-08-28,6,70.0,14,3,1,0,88,79.88,0,1
2022-08-28,20,70.0,3,7,1,0,88,79.88,0,1
2022-08-29,1,129.0,0,7,0,1,93,81.64,0,0
2022-08-29,1,120.15,0,7,0,1,93,81.64,0,0
2022-08-29,1,109.0,0,3,2,3,93,81.64,0,0
2022-08-29,1,129.0,0,6,0,1,93,81.64,0,0
2022-08-29,1,61.75,21,3,0,1,93,81.64,0,0
2022-08-29,4,70.0,4,3,2,0,93,81.64,0,0
2022-08-29,1,77.35,21,7,0,1,93,81.64,0,0
2022-08-29,4,70.0,25,2,1,0,93,81.64,0,0
2022-08-29,1,117.8,64,3,0,1,93,81.64,0,0
2022-08-29,4,117.8,64,3,0,1,93,81.64,0,0
2022-08-29,1,104.16,9,3,0,1,93,81.64,0,0
2022-08-29,2,74.1,21,3,0,1,93,81.64,0,0
2022-08-29,1,124.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,117.8,64,0,0,1,93,81.64,0,0
2022-08-29,0,114.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,114.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,74.1,21,3,0,1,93,81.64,0,0
2022-08-29,1,114.0,0,2,1,1,93,81.64,0,0
2022-08-29,1,124.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,124.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,124.0,0,3,1,1,93,81.64,0,0
2022-08-29,1,65.0,5,3,1,1,93,81.64,0,0
2022-08-29,1,96.9,102,2,0,1,93,81.64,0,0
2022-08-29,1,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,4,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,1,108.3,64,5,0,1,93,81.64,0,0
2022-08-29,1,103.72,103,5,0,1,93,81.64,0,0
2022-08-29,1,114.0,0,6,0,1,93,81.64,0,0
2022-08-29,3,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,1,70.0,24,5,2,0,93,81.64,0,0
2022-08-29,12,96.9,102,2,0,1,93,81.64,0,0
2022-08-29,1,77.35,21,3,0,1,93,81.64,0,0
2022-08-29,1,80.6,21,3,0,1,93,81.64,0,0
2022-08-29,1,40.0,68,3,0,1,93,81.64,0,0
2022-08-29,1,74.1,21,3,0,1,93,81.64,0,0
2022-08-29,2,86.44,78,3,0,1,93,81.64,0,0
2022-08-29,4,70.0,26,2,1,1,93,81.64,0,0
2022-08-29,1,108.3,45,2,0,1,93,81.64,0,0
2022-08-29,1,114.0,0,2,2,1,93,81.64,0,0
2022-08-29,4,70.0,25,3,1,0,93,81.64,0,0
2022-08-29,1,108.3,64,1,0,1,93,81.64,0,0
2022-08-29,1,113.05,64,7,0,1,93,81.64,0,0
2022-08-29,1,102.6,50,2,0,1,93,81.64,0,0
2022-08-29,4,70.0,3,2,2,0,93,81.64,0,0
2022-08-29,1,124.0,0,3,2,3,93,81.64,0,0
2022-08-29,3,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,3,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,1,98.54,55,6,0,1,93,81.64,0,0
2022-08-29,1,114.0,0,2,2,1,93,81.64,0,0
2022-08-29,3,65.0,5,2,0,0,93,81.64,0,0
2022-08-29,1,109.12,72,2,1,0,93,81.64,0,0
2022-08-29,1,65.0,5,3,1,0,93,81.64,0,0
2022-08-29,3,70.0,4,5,2,0,93,81.64,0,0
2022-08-29,4,114.0,0,3,1,1,93,81.64,0,0
2022-08-29,4,70.0,25,2,1,0,93,81.64,0,0
2022-08-29,3,65.0,5,2,0,0,93,81.64,0,0
2022-08-30,1,103.72,103,5,0,1,98,82.25,0,0
2022-08-30,1,117.8,64,3,0,1,98,82.25,0,0
2022-08-30,1,70.0,24,2,1,0,98,82.25,0,0
2022-08-30,1,137.0,34,2,0,1,98,82.25,0,0
2022-08-30,2,124.0,58,5,0,1,98,82.25,0,0
2022-08-30,2,80.0,0,7,1,1,98,82.25,0,0
2022-08-30,1,0.0,0,5,1,0,98,82.25,0,0
2022-08-30,1,121.8,104,0,0,1,98,82.25,0,0
2022-08-30,0,95.0,0,6,1,0,98,82.25,0,0
2022-08-30,1,117.8,64,2,0,1,98,82.25,0,0
2022-08-30,6,93.0,78,3,0,1,98,82.25,0,0
2022-08-30,1,85.5,28,2,0,1,98,82.25,0,0
2022-08-30,1,65.0,5,2,0,0,98,82.25,0,0
2022-08-30,1,95.0,58,1,0,1,98,82.25,0,0
2022-08-30,1,80.6,21,3,0,1,98,82.25,0,0
2022-08-30,1,105.0,0,7,1,1,98,82.25,0,0
2022-08-30,2,102.89,48,2,0,1,98,82.25,0,0
2022-08-30,1,65.0,0,5,1,0,98,82.25,0,0
2022-08-30,1,83.95,58,3,0,0,98,82.25,0,0
2022-08-30,1,103.2,107,6,0,1,98,82.25,0,0
2022-08-30,1,96.09,44,6,0,1,98,82.25,0,0
2022-08-30,4,70.0,24,3,1,0,98,82.25,0,0
2022-08-30,1,65.0,5,2,0,0,98,82.25,0,0
2022-08-30,1,117.8,64,2,0,1,98,82.25,0,0
2022-08-30,1,103.72,103,5,0,1,98,82.25,0,0
2022-08-30,1,102.6,41,2,0,1,98,82.25,0,0
2022-08-30,1,102.6,41,2,0,1,98,82.25,0,0
2022-08-30,1,70.0,24,3,2,0,98,82.25,0,0
2022-08-30,1,80.6,21,3,0,1,98,82.25,0,0
2022-08-30,1,80.6,21,3,0,1,98,82.25,0,0
2022-08-30,1,109.12,72,5,0,1,98,82.25,0,0
2022-08-30,1,119.0,0,5,1,0,98,82.25,0,0
2022-08-30,1,108.3,64,6,0,1,98,82.25,0,0
2022-08-30,1,122.55,64,6,0,1,98,82.25,0,0
2022-08-30,1,124.0,0,2,2,3,98,82.25,0,0
2022-08-30,1,124.0,0,3,0,1,98,82.25,0,0
2022-08-30,1,85.0,0,3,2,1,98,82.25,0,0
2022-08-30,1,117.8,64,3,0,1,98,82.25,0,0
2022-08-30,1,117.8,64,3,0,1,98,82.25,0,0
2022-08-30,1,124.0,5,2,0,1,98,82.25,0,0
2022-08-30,3,99.2,107,3,0,1,98,82.25,0,0
2022-08-30,3,99.2,107,3,0,1,98,82.25,0,0
2022-08-30,1,111.6,106,3,2,3,98,82.25,0,0
2022-08-30,1,70.0,4,5,2,0,98,82.25,0,0
2022-08-30,7,102.0,0,6,1,1,98,82.25,0,0
2022-08-30,2,65.0,5,0,2,3,98,82.25,0,0
2022-08-30,1,65.0,5,3,1,0,98,82.25,0,0
2022-08-30,1,85.0,0,1,2,1,98,82.25,0,0
2022-08-30,1,108.3,64,7,0,1,98,82.25,0,0
2022-08-30,1,117.8,64,7,0,1,98,82.25,0,0
2022-08-31,2,89.0,64,7,0,1,95,79.46,0,0
2022-08-31,1,61.75,21,5,0,0,95,79.46,0,0
2022-08-31,1,61.75,21,3,0,1,95,79.46,0,0
2022-08-31,1,85.5,106,3,2,1,95,79.46,0,0
2022-08-31,1,61.75,21,3,0,1,95,79.46,0,0
2022-08-31,1,85.5,64,7,0,1,95,79.46,0,0
2022-08-31,1,102.6,41,2,0,1,95,79.46,0,0
2022-08-31,1,94.05,64,2,0,1,95,79.46,0,0
2022-08-31,1,61.75,21,6,0,1,95,79.46,0,0
2022-08-31,1,104.16,9,5,0,1,95,79.46,0,0
2022-08-31,1,65.0,5,2,0,0,95,79.46,0,0
2022-08-31,1,129.0,0,5,0,1,95,79.46,0,0
2022-08-31,6,70.0,24,3,1,0,95,79.46,0,0
2022-08-31,4,124.0,0,1,1,1,95,79.46,0,0
2022-08-31,1,95.0,0,3,1,1,95,79.46,0,0
2022-08-31,1,80.6,21,3,0,1,95,79.46,0,0
2022-08-31,1,85.0,0,1,1,1,95,79.46,0,0
2022-08-31,1,104.16,9,2,0,1,95,79.46,0,0
2022-08-31,1,76.5,42,2,0,0,95,79.46,0,0
2022-08-31,3,70.0,24,2,2,0,95,79.46,0,0
2022-08-31,2,111.6,15,2,1,0,95,79.46,0,0
2022-08-31,1,83.16,9,2,0,1,95,79.46,0,0
2022-08-31,2,90.0,58,0,0,1,95,79.46,0,0
2022-08-31,1,95.0,0,3,2,0,95,79.46,0,0
2022-08-31,1,64.35,21,2,0,1,95,79.46,0,0
2022-08-31,1,65.0,5,2,0,0,95,79.46,0,0
2022-08-31,1,70.0,4,3,1,1,95,79.46,0,0
2022-08-31,1,129.0,58,4,0,1,95,79.46,0,0
2022-08-31,1,71.4,9,3,0,1,95,79.46,0,0
2022-08-31,1,65.0,5,3,0,1,95,79.46,0,0
2022-08-31,1,63.57,51,3,0,1,95,79.46,0,0
2022-08-31,1,90.25,64,3,0,1,95,79.46,0,0
2022-08-31,1,80.6,21,3,0,1,95,79.46,0,0
2022-08-31,1,85.5,106,3,2,3,95,79.46,0,0
2022-08-31,1,102.6,41,3,0,3,95,79.46,0,0
2022-08-31,1,117.8,64,3,0,1,95,79.46,0,0
2022-08-31,1,61.75,21,6,0,1,95,79.46,0,0
2022-08-31,1,100.99,64,6,0,1,95,79.46,0,0
2022-08-31,2,90.0,0,2,2,3,95,79.46,0,0
2022-08-31,1,90.0,0,5,2,3,95,79.46,0,0
2022-08-31,1,90.0,0,5,2,1,95,79.46,0,0
2022-08-31,3,99.0,0,2,2,3,95,79.46,0,0
2022-09-01,1,90.0,0,5,0,1,100,85.45,0,0
2022-09-01,1,83.85,21,7,0,1,100,85.45,0,0
2022-09-01,1,117.8,64,3,0,1,100,85.45,0,0
2022-09-01,1,119.0,0,0,0,1,100,85.45,0,0
2022-09-01,1,79.8,9,3,0,1,100,85.45,0,0
2022-09-01,1,122.55,64,5,0,1,100,85.45,0,0
2022-09-01,1,114.72,72,3,0,1,100,85.45,0,0
2022-09-01,1,68.25,21,5,0,1,100,85.45,0,0
2022-09-01,1,90.0,58,4,0,1,100,85.45,0,0
2022-09-01,1,117.8,64,3,0,1,100,85.45,0,0
2022-09-01,1,99.0,0,2,1,1,100,85.45,0,0
2022-09-01,1,99.75,64,6,0,1,100,85.45,0,0
2022-09-01,1,108.3,64,2,0,1,100,85.45,0,0
2022-09-01,1,65.0,0,7,1,0,100,85.45,0,0
2022-09-01,1,85.0,0,3,2,3,100,85.45,0,0
2022-09-01,5,122.55,64,5,0,1,100,85.45,0,0
2022-09-01,1,80.6,21,3,0,1,100,85.45,0,0
2022-09-01,1,65.0,5,2,2,0,100,85.45,0,0
2022-09-01,1,70.0,4,3,2,3,100,85.45,0,0
2022-09-01,1,70.0,24,2,1,0,100,85.45,0,0
2022-09-01,1,77.35,21,2,0,1,100,85.45,0,0
2022-09-01,1,40.0,68,2,0,1,100,85.45,0,0
2022-09-01,1,71.68,72,3,1,1,100,85.45,0,0
2022-09-01,1,114.57,55,6,0,1,100,85.45,0,0
2022-09-01,1,94.05,64,2,0,1,100,85.45,0,0
2022-09-01,1,103.72,103,7,0,1,100,85.45,0,0
2022-09-01,1,122.55,64,6,0,1,100,85.45,0,0
2022-09-01,1,90.97,49,2,0,1,100,85.45,0,0
2022-09-01,1,65.0,5,2,0,0,100,85.45,0,0
2022-09-01,1,40.0,68,2,0,1,100,85.45,0,0
2022-09-01,4,119.0,58,3,0,1,100,85.45,0,0
2022-09-01,1,129.0,58,5,0,1,100,85.45,0,0
2022-09-01,1,129.0,58,5,0,1,100,85.45,0,0
2022-09-01,1,95.0,0,2,1,0,100,85.45,0,0
2022-09-01,1,109.0,0,3,1,1,100,85.45,0,0
2022-09-01,1,65.0,5,2,1,0,100,85.45,0,0
2022-09-01,1,108.3,43,2,0,1,100,85.45,0,0
2022-09-01,1,90.0,0,6,2,3,100,85.45,0,0
2022-09-01,1,85.0,0,3,1,3,100,85.45,0,0
2022-09-01,1,90.0,0,6,1,1,100,85.45,0,0
2022-09-01,1,95.0,0,2,1,0,100,85.45,0,0
2022-09-01,1,68.0,107,3,0,1,100,85.45,0,0
2022-09-01,1,99.0,0,3,2,3,100,85.45,0,0
2022-09-01,1,79.8,9,3,0,1,100,85.45,0,0
2022-09-01,1,87.2,107,3,0,1,100,85.45,0,0
2022-09-01,1,95.2,107,3,0,1,100,85.45,0,0
2022-09-01,1,70.0,4,2,2,3,100,85.45,0,0
2022-09-01,3,108.3,64,3,1,1,100,85.45,0,0
2022-09-01,1,72.55,64,7,0,1,100,85.45,0,0
2022-09-01,1,105.0,58,6,0,1,100,85.45,0,0
2022-09-01,1,95.0,58,1,0,1,100,85.45,0,0
2022-09-01,1,99.0,0,2,2,3,100,85.45,0,0
2022-09-01,1,119.0,58,5,0,3,100,85.45,0,0
2022-09-02,2,96.85,21,3,0,1,100,127.68,0,0
2022-09-02,2,129.0,1,3,1,1,100,127.68,0,0
2022-09-02,1,128.89,9,3,0,1,100,127.68,0,0
2022-09-02,1,96.85,21,3,0,1,100,127.68,0,0
2022-09-02,1,159.0,58,3,0,1,100,127.68,0,0
2022-09-02,1,99.0,0,5,2,1,100,127.68,0,0
2022-09-02,1,70.0,25,3,1,0,100,127.68,0,0
2022-09-02,2,65.0,5,3,0,1,100,127.68,0,0
2022-09-02,2,65.0,5,3,0,1,100,127.68,0,0
2022-09-02,1,90.35,21,3,0,1,100,127.68,0,0
2022-09-02,2,90.35,21,2,0,1,100,127.68,0,0
2022-09-02,1,134.83,64,2,0,1,100,127.68,0,0
2022-09-02,1,95.0,0,2,2,1,100,127.68,0,0
2022-09-02,2,109.85,21,6,0,1,100,127.68,0,0
2022-09-02,2,95.0,0,2,2,1,100,127.68,0,0
2022-09-02,1,115.3,58,2,0,1,100,127.68,0,0
2022-09-02,1,115.3,58,2,0,1,100,127.68,0,0
2022-09-02,1,95.0,0,2,0,1,100,127.68,0,0
2022-09-02,1,169.0,0,5,1,1,100,127.68,0,0
2022-09-02,2,118.85,55,3,0,1,100,127.68,0,0
2022-09-02,2,125.1,50,3,0,1,100,127.68,0,0
2022-09-02,2,132.05,43,3,0,1,100,127.68,0,0
2022-09-02,1,95.0,0,2,2,1,100,127.68,0,0
2022-09-02,2,132.05,45,2,0,1,100,127.68,0,0
2022-09-02,2,118.15,42,2,0,1,100,127.68,0,0
2022-09-02,2,118.85,55,2,0,1,100,127.68,0,0
2022-09-02,1,65.0,5,3,0,1,100,127.68,0,0
2022-09-02,2,149.0,0,3,2,1,100,127.68,0,0
2022-09-02,2,125.45,48,2,0,1,100,127.68,0,0
2022-09-02,1,129.0,0,2,2,1,100,127.68,0,0
2022-09-02,2,134.83,64,2,0,1,100,127.68,0,0
2022-09-02,3,40.0,68,2,0,1,100,127.68,0,0
2022-09-02,3,40.0,68,2,0,1,100,127.68,0,0
2022-09-02,2,96.85,21,2,0,1,100,127.68,0,0
2022-09-02,4,122.42,10,6,0,1,100,127.68,0,0
2022-09-02,2,125.1,50,2,0,1,100,127.68,0,0
2022-09-02,1,70.0,24,2,1,0,100,127.68,0,0
2022-09-02,1,70.0,24,2,1,0,100,127.68,0,0
2022-09-02,1,65.0,5,3,0,1,100,127.68,0,0
2022-09-02,1,70.0,24,2,1,0,100,127.68,0,0
2022-09-02,1,112.24,44,3,0,1,100,127.68,0,0
2022-09-02,1,96.85,21,1,0,1,100,127.68,0,0
2022-09-02,2,125.1,50,2,0,1,100,127.68,0,0
2022-09-02,1,96.85,21,3,0,1,100,127.68,0,0
2022-09-02,1,149.0,0,3,2,1,100,127.68,0,0
2022-09-02,1,139.0,0,2,1,1,100,127.68,0,0
2022-09-02,2,90.35,21,2,0,1,100,127.68,0,0
2022-09-02,2,90.35,21,3,0,1,100,127.68,0,0
2022-09-02,2,127.4,55,3,0,1,100,127.68,0,0
2022-09-02,2,106.34,54,2,0,1,100,127.68,0,0
2022-09-02,2,128.89,9,2,0,1,100,127.68,0,0
2022-09-02,1,70.0,24,2,1,0,100,127.68,0,0
2022-09-02,2,129.0,1,2,1,1,100,127.68,0,0
2022-09-02,2,127.4,55,7,0,1,100,127.68,0,0
2022-09-02,1,125.45,48,3,0,1,100,127.68,0,0
2022-09-02,2,129.0,1,2,1,1,100,127.68,0,0
2022-09-02,2,129.0,1,3,1,1,100,127.68,0,0
2022-09-02,1,110.0,0,3,2,1,100,127.68,0,0
2022-09-02,2,139.0,0,0,1,1,100,127.68,0,0
2022-09-02,2,149.0,0,3,0,1,100,127.68,0,0
2022-09-02,2,94.81,55,3,0,1,100,127.68,0,0
2022-09-02,2,129.0,0,2,2,1,100,127.68,0,0
2022-09-02,2,125.45,48,6,0,0,100,127.68,0,0
2022-09-02,2,114.25,28,3,0,1,100,127.68,0,0
2022-09-02,1,65.0,5,2,1,0,100,127.68,0,0
2022-09-02,1,149.0,0,5,1,0,100,127.68,0,0
2022-09-02,1,67.5,28,3,0,1,100,127.68,0,0
2022-09-02,1,90.0,0,3,0,1,100,127.68,0,0
2022-09-02,1,120.24,9,3,0,1,100,127.68,0,0
2022-09-02,1,149.0,58,3,0,1,100,127.68,0,0
2022-09-02,2,126.65,1,3,1,0,100,127.68,0,0
2022-09-02,2,90.35,21,6,0,1,100,127.68,0,0
2022-09-02,2,103.35,21,6,0,1,100,127.68,0,0
2022-09-02,2,139.0,58,2,0,1,100,127.68,0,0
2022-09-02,2,139.0,58,2,0,1,100,127.68,0,0
2022-09-02,2,81.23,78,7,0,1,100,127.68,0,0
2022-09-02,1,139.0,0,5,0,1,100,127.68,0,0
2022-09-02,1,144.53,64,2,0,1,100,127.68,0,0
2022-09-02,1,95.0,0,2,2,1,100,127.68,0,0
2022-09-02,1,95.0,0,2,2,1,100,127.68,0,0
2022-09-02,3,70.0,24,2,1,0,100,127.68,0,0
2022-09-02,2,131.12,72,7,0,1,100,127.68,0,0
2022-09-02,2,118.15,1,2,1,1,100,127.68,0,0
2022-09-02,2,125.1,106,3,0,1,100,127.68,0,0
2022-09-02,1,95.0,0,3,2,1,100,127.68,0,0
2022-09-02,1,120.0,0,6,1,1,100,127.68,0,0
2022-09-02,2,139.0,58,3,0,1,100,127.68,0,0
2022-09-02,63,149.0,0,3,0,1,100,127.68,0,0
2022-09-02,1,139.0,58,0,0,1,100,127.68,0,0
2022-09-02,1,96.85,21,2,0,0,100,127.68,0,0
2022-09-02,1,129.0,0,1,1,1,100,127.68,0,0
2022-09-02,10,149.0,0,3,1,1,100,127.68,0,0
2022-09-02,2,143.1,106,5,0,1,100,127.68,0,0
2022-09-02,1,125.45,48,3,0,1,100,127.68,0,0
2022-09-02,2,134.83,64,0,0,1,100,127.68,0,0
2022-09-02,1,136.65,76,7,0,1,100,127.68,0,0
2022-09-02,1,108.0,15,7,1,1,100,127.68,0,0
2022-09-02,3,104.25,78,3,0,1,100,127.68,0,0
2022-09-02,7,122.32,72,2,0,1,100,127.68,0,0
2022-09-02,2,135.15,42,5,0,1,100,127.68,0,0
2022-09-02,2,129.0,1,3,1,1,100,127.68,0,0
2022-09-02,1,149.0,0,2,2,1,100,127.68,0,0
2022-09-02,1,99.0,0,5,2,1,100,127.68,0,0
2022-09-02,1,99.0,0,5,2,1,100,127.68,0,0
2022-09-02,2,139.0,1,2,1,1,100,127.68,0,0
2022-09-02,2,129.0,1,3,1,1,100,127.68,0,0
2022-09-02,1,99.0,58,5,0,1,100,127.68,0,0
2022-09-02,1,159.0,58,4,0,1,100,127.68,0,0
2022-09-02,2,152.1,106,6,0,1,100,127.68,0,0
2022-09-03,1,129.0,0,2,0,1,100,132.69,0,1
2022-09-03,1,83.85,21,2,0,0,100,132.69,0,1
2022-09-03,1,129.0,0,2,2,3,100,132.69,0,1
2022-09-03,1,118.85,55,3,0,1,100,132.69,0,1
2022-09-03,1,129.0,0,2,2,1,100,132.69,0,1
2022-09-03,1,139.0,0,4,2,1,100,132.69,0,1
2022-09-03,1,139.0,58,5,0,1,100,132.69,0,1
2022-09-03,1,96.85,21,1,0,0,100,132.69,0,1
2022-09-03,3,88.18,21,5,0,1,100,132.69,0,1
2022-09-03,1,129.0,0,2,0,1,100,132.69,0,1
2022-09-03,1,65.0,0,2,1,1,100,132.69,0,1
2022-09-03,1,139.0,58,2,0,1,100,132.69,0,1
2022-09-03,6,70.0,25,1,1,0,100,132.69,0,1
2022-09-03,2,111.2,107,3,0,0,100,132.69,0,1
2022-09-03,1,119.0,58,3,0,0,100,132.69,0,1
2022-09-03,1,129.0,0,0,2,1,100,132.69,0,1
2022-09-03,1,134.83,64,2,0,1,100,132.69,0,1
2022-09-03,1,122.32,72,5,0,1,100,132.69,0,1
2022-09-03,1,144.53,64,2,0,1,100,132.69,0,1
2022-09-03,1,104.25,18,2,0,1,100,132.69,0,1
2022-09-03,1,139.0,58,2,0,0,100,132.69,0,1
2022-09-03,1,65.0,0,2,1,1,100,132.69,0,1
2022-09-03,1,90.35,21,3,0,1,100,132.69,0,1
2022-09-03,1,149.0,58,3,0,1,100,132.69,0,1
2022-09-03,1,65.0,5,2,2,0,100,132.69,0,1
2022-09-03,1,125.1,106,2,0,1,100,132.69,0,1
2022-09-03,1,125.1,106,3,0,1,100,132.69,0,1
2022-09-03,1,169.0,104,3,0,1,100,132.69,0,1
2022-09-03,1,119.0,0,3,2,1,100,132.69,0,1
2022-09-03,1,96.75,28,2,0,1,100,132.69,0,1
2022-09-03,1,159.0,0,7,1,1,100,132.69,0,1
2022-09-03,1,139.0,0,3,0,1,100,132.69,0,1
2022-09-03,2,119.25,78,7,1,1,100,132.69,0,1
2022-09-03,1,134.1,2,2,0,1,100,132.69,0,1
2022-09-03,1,129.0,58,2,0,1,100,132.69,0,1
2022-09-03,2,125.1,41,3,0,1,100,132.69,0,1
