Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,HolidayName,IsHoliday,DayOfWeekName,IsWeekend
2022-09-08,1,84.0,SCPM,SNHK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,68.0,SC15,SNQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,2,109.0,BAR,NK,WI,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,99.0,BAR,SNK,WI,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,61.75,LOPQ2,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,80.75,SPC,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,98.1,SSC,NK,WI,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,90.0,BAR,SNQQ,DIRECT,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,65.0,LCLC,NHK,CRS,CORPORATE,98,60.7,NA,0,Thursday,0
2022-09-08,1,74.1,LOPQ2,NK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,80.0,BAR,NQQ,WI,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,95.76,LEXP,NK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,67.5,LNET2,SNQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,2,70.0,LBLREP,NQQ,DIRECT,CORPORATE,98,60.7,NA,0,Thursday,0
2022-09-08,1,52.0,LOPQ2,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,94.05,SCPM,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,109.0,BAR,NHK,DIRECT,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,2,99.0,SRTL,SNQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,99.0,BAR,NQQ,WI,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,86.17,SCPM,NK,CRS,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,96.67,SCPM,NQQ,CRS,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,85.5,SCPM,SNK,CRS,Walk-In,98,60.7,NA,0,Thursday,0
2022-09-08,1,60.0,LNET2,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,103.55,SCPM,NK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,58.5,LOPQ2,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,114.0,SBOOK,NK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,74.1,LOPQ2,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,94.05,SCPM,NQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,99.0,SBOOK,NHQQ,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,4,100.32,SGML,SNK,CRS,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-08,1,80.0,BAR,NQQ,DIRECT,LEISURE,98,60.7,NA,0,Thursday,0
2022-09-09,1,117.59,SSC,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,119.0,BAR,NK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,85.0,GROUP~,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,155.7,SBOOK,SNQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,155.7,SBOOK,SNQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,135.7,SBOOK,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,135.7,SBOOK,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NK,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,4,70.0,LPSR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,129.98,SCPM,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,109.0,SBOOK,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,81.75,SNP,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,102.6,SSC,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,102.6,SSC,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,40.0,SED,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,40.0,SED,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,115.91,LEXP,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,98.1,SSC,NHK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,134.7,SBOOK,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,134.7,BAR,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,4,65.0,LCLC,NQQ,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,173.63,SCPM,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,110.58,SCPM,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,145.7,SBOOK,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,70.85,LOPQ2,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,96.9,SAGOD,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,105.73,SCPM,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,84.66,LOPQ2,NHQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,135.59,SSC,SNQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,65.0,LMANAG,SNK,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,94.29,LEXP,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,SBOOK,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,111.59,LEXP,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,65.0,LCLC,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,87.1,LOPQ2,SNQQ1,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,109.0,SBOOK,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,115.43,SCPM,SNK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,105.73,SCPM,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,114.0,BAR,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,120.0,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,95.0,BAR,NQQ,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,109.0,BAR,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,109.0,BAR,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,134.0,BAR,SNQQ1,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,85.5,SNP,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,110.58,SCPM,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,109.0,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,160.25,SCPM,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,102.6,SSC,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,115.43,SCPM,SNHK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,109.0,BAR,NK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,SNQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,106.75,LNET2,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,117.59,SSC,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,85.5,SNP,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,114.0,SRTL,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,98.1,SSC,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,135.7,SBOOK,NHQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,125.13,SCPM,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NK,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,87.1,LOPQ2,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,129.98,SCPM,SNQQ1,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,120.4,SBOOK,SNQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,154.23,SCPM,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,124.0,BAR,NHQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,85.5,SNP,NHK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NK,WI,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,SBOOK,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,65.0,LCLC,NK,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,101.03,LNET2,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,110.58,SCPM,NQQ,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,96.9,SAGOD,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,85.5,SNP,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,SRTL,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,74.1,LOPQ2,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,134.0,BAR,SNK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,134.0,BAR,SNQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,114.0,BAR,NK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,134.0,BAR,SNQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,134.0,BAR,SNQQ,DIRECT,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,2,139.23,SSC,SNQQ1,CRS,CORPORATE,100,99.83,NA,0,Friday,0
2022-09-09,1,70.0,LPSR,NK,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,109.0,SBOOK,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,81.75,LWTO,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,110.58,SCPM,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,85.5,SNP,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,98.1,SSC,NK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,1,144.0,SBOOK,SNQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,3,114.0,SRTL,NQQ,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,114.0,SRTL,NHK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,134.1,SSC,SNK,CRS,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,135.7,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-09,2,135.7,BAR,NQQ,DIRECT,LEISURE,100,99.83,NA,0,Friday,0
2022-09-10,1,100.5,SNP,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.0,GROUP~,NQQ,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.0,GROUP~,NHQQ,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,139.35,SBOOK,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NHK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,83.92,LEXP2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,SNK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,SNQQ1,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.0,GROUP~,NQQ,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,87.1,LOPQ2,SNQQ1,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,129.0,SBOOK,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SBOOK,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,99.0,SCPM,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,129.0,BAR,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,144.5,SAPR2M,SNQQ,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,90.0,LMANAG,SNQQ1,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,LNET2,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,98.61,LEXP,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.0,GROUP~,NQQ,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,WI,Walk-In,100,103.01,NA,0,Saturday,1
2022-09-10,1,104.17,SAPR1G,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,169.0,SBOOK,SNQQ1,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,134.0,BAR,SNHK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,4,110.58,SCPM,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,84.1,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,109.0,SBOOK,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,134.0,BAR,SNHK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,LNET2,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NHQQ,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,70.85,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,119.0,SBOOK,SNK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,135.05,SSC,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,WI,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,20,114.0,BAR,NHQQ,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,110.58,SCPM,NHQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,88.34,LOPQ2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,129.0,BAR,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,155.45,SRTL,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,SNP,SNQQ1,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,129.98,SCPM,SNQQ1,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SBOOK,NQQ,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,LNET2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,98.61,LEXP,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,87.1,LOPQ2,SNQQ1,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,103.0,SGM,NK,DIRECT,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,94.29,LEXP,NK,CRS,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SBOOK,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,2,72.48,LOPQ2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,LNET2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NQQ,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,2,72.48,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,2,158.05,PKPR2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SRTL,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,137.93,SCPM,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,SNP,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,LNET2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,134.0,BAR,SNQQ,WI,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SRTL,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,SNP,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,110.58,SCPM,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,85.5,SNP,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,155.45,SRTL,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,115.91,LEXP,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,96.75,SNP,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,SRTL,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,DIRECT,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,83.85,LOPQ2,NHK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,110.58,SCPM,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,3,134.0,SRTL,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,96.9,SAGOD,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,114.0,BAR,NK,WI,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,122.55,SAPR1B,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,139.6,BAR,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,139.6,BAR,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,159.0,SBOOK,NK,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,6,70.0,LPSS,NK,WI,CORPORATE,100,103.01,NA,0,Saturday,1
2022-09-10,1,110.58,SCPM,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,74.1,LOPQ2,NQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-10,1,179.0,BAR,SNQQ,CRS,LEISURE,100,103.01,NA,0,Saturday,1
2022-09-11,4,95.0,BAR,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,4,95.0,BAR,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,108.3,SCPM,SNK,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,108.3,SCPM,SNK,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,103.55,SCPM,SNQQ,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LPSS,SNQQ1,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,95.0,BAR,NQQ,DIRECT,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,103.72,SRD Rate,SNQQ1,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,5,85.5,LMANAG,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,85.5,SCPM,NQQ,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,70.85,LOPQ2,SNQQ1,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,2,109.0,BAR,NQQ,DIRECT,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,3,65.0,LCLC,NK,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,61.75,LOPQ2,NHK,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,65.0,LCLC,NK,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,4,70.0,LPSS,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,61.75,LOPQ2,NK,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,98.37,SAPR1M,NK,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,90.0,BAR,NQQ,DIRECT,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,5,65.0,BAR,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,65.0,LCLC,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,95.0,BAR,NHK,DIRECT,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,SNQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,80.0,BAR,NQQ,WI,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,64.35,LOPQ2,SNQQ1,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,3,100.0,SCPM,SNQQ,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,4,96.9,SPC,SNQQ1,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,100.08,SCPM,NHQQ,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,58.5,LOPQ2,NQQ,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,65.0,LCLC,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,109.0,SRTL,NK,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,4,70.0,LPSS,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,5,70.0,LPSS,NK,DIRECT,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,70.85,LOPQ2,NQQ,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,90.0,SBOOK,NQQ,CRS,CORPORATE,94,79.22,NA,0,Sunday,1
2022-09-11,1,103.55,SCPM,NHQQ,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,12,92.65,SPC,SNK,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,1,61.75,LOPQ2,NK,CRS,LEISURE,94,79.22,NA,0,Sunday,1
2022-09-11,3,80.0,BAR,NK,WI,LEISURE,94,79.22,NA,0,Sunday,1
